zip,latitude,longitude
21157,39.57,-77
59454,48.75,-112.009
27803,35.9026,-77.8628
55118,44.8976,-93.103
5051,44.0766,-72.0896
22712,38.57,-77.76
21853,38.2,-75.69
83122,42.9154,-110.746
22481,38.2114,-77.1397
45714,39.3164,-81.6086
93792,36.7847,-119.829
1903,42.4638,-70.9479
28641,35.9725,-81.8951
93605,37.2102,-119.247
20777,39.1787,-76.9698
23284,37.549,-77.4581
91105,34.1381,-118.167
67736,38.8545,-100.505
54166,44.77,-88.58
54201,44.6016,-87.5149
71331,31.269,-92.0664
B0T 1G0,43.95209,-64.78549
42729,37.2936,-86.0833
80633,40.4236,-104.696
95370,38.02097,-120.41328
14203,42.9024,-78.86616
28213,35.2897,-80.7302
B4H 3Y1,45.77829,-64.04304
50117,41.67443,-94.76387
40376,37.7973,-83.6839
61239,41.4962,-90.3857
27111,36.0986,-80.2468
86409,35.30944,-114.08995
67104,37.2282,-98.6992
2270,51.15378,4.79749
R3G 1L9,49.88903,-97.16046
46601,41.67635,-86.25199
92358,34.22249,-117.58523
38055,35.3305,-89.8985
71447,31.46,-92.77
17223,40.0615,-77.9731
48734,43.355,-83.7419
88435,34.94,-104.67
59462,47.1096,-109.884
77571,29.66,-95.04
24382,36.90515,-81.07675
24019,37.349,-79.9528
56001,44.1156,-93.9984
65254,39.2077,-92.8156
7980,40.673,-74.4925
97383,44.8152,-122.677
47713,37.9624,-87.5581
87327,35.08837,-108.79119
89157,36.0717,-115.141
15646,40.0665,-79.3167
28271,35.0656,-80.8054
4578,44.0333,-69.6727
99741,65.8263,-154.437
33854,27.8566,-81.4126
16413,41.9035,-79.7446
33101,25.77,-80.2
T8H,53.54121,-113.29574
28378,34.8565,-79.048
42431,37.27727,-87.59473
98405,47.2461,-122.472
40958,36.8204,-83.5823
48114,42.5565,-83.7411
1778,42.3586,-71.3587
80620,40.37637,-104.69219
97846,45.2941,-117.143
24050,37.3334,-79.9616
67106,37.53235,-97.7634
71838,33.77595,-93.81713
16928,41.99313,-77.49471
26619,38.7986,-80.7593
66051,38.88,-94.81
22942,38.13,-78.18
66111,39.06112,-94.81968
38575,36.5968,-85.6858
77094,29.7528,-95.6843
48917,42.7255,-84.6385
12967,44.7572,-74.6523
44326,41.0838,-81.5179
31150,33.9808,-84.3346
95667,38.72694,-120.82222
77225,29.6925,-95.4174
49127,42.01449,-86.45585
33993,26.6904,-82.0304
E4P 2E5,46.21951,-64.54467
58027,46.66978,-97.60294
17833,40.8034,-76.9643
46617,41.6896,-86.2386
65644,37.4358,-93.0179
16748,41.9376,-78.1608
6016,41.91614,-72.55788
30274,33.55719,-84.37523
60668,41.8814,-87.6272
8096,39.83735,-75.15454
66219,38.9561,-94.7834
59547,48.5839,-109.03
67333,37.0586,-95.8808
49872,45.9779,-87.0719
44053,41.4267,-82.2275
36057,32.3994,-86.1066
35549,33.9308,-87.5714
44304,41.0849,-81.51
54113,44.2639,-88.309
20303,38.9175,-76.9942
56592,47.5426,-96.003
20208,38.8968,-77.0114
92841,33.79759,-117.96755
20359,53.54922,9.96487
66609,38.9792,-95.6763
41064,38.5189,-84.0521
J0X 3G0,45.63323,-75.92792
83234,42.4064,-112.077
15484,39.8963,-79.7908
99734,70.0578,-149.383
16367,41.8467,-79.1463
S0A,51.21745,-102.47393
65728,36.8928,-93.3726
13309,43.48,-75.33
B1P 1G6,46.13679,-60.19422
99013,47.9409,-117.791
13201,43.04,-76.14
90651,33.9042,-118.077
83325,42.60575,-114.21086
33317,26.113,-80.2256
66428,39.6531,-95.958
93526,36.9237,-117.897
12055,42.4353,-74.1881
32320,29.7196,-85.044
2067,42.1085,-71.1829
52142,42.86581,-91.75877
82084,41.0329,-105.449
46325,41.5835,-87.5003
49644,44.0851,-85.9284
60060,42.27922,-88.07053
69220,42.9413,-100.256
47235,39.0085,-86.1227
G0C,48.34949,-64.67698
81157,37.2697,-107.009
61840,40.3103,-88.2711
32533,30.6195,-87.3241
58718,48.3281,-101.856
30662,34.28,-83.1
33767,27.984,-82.8258
23336,37.9393,-75.3215
91325,34.2368,-118.519
73627,35.2136,-99.4568
41062,38.7056,-83.9195
3582,44.59751,-71.51212
66053,38.5671,-94.6773
35740,34.9509,-85.7598
68629,41.59499,-97.20058
14874,42.5352,-77.1717
J5V 2A2,46.25599,-72.94322
52047,42.9505,-91.311
78962,29.69135,-96.70192
30260,33.58317,-84.33937
37382,35.5597,-85.9926
15259,40.44,-79.9969
21871,38.0869,-75.6906
56270,44.5872,-95.0328
7857,40.897,-74.7002
98561,46.6214,-123.646
11769,40.73,-73.13
46120,39.47032,-86.64139
98586,46.51808,-123.82645
V2C 2H2,50.67452,-120.32727
75568,33.20485,-94.59687
29831,33.56333,-81.80816
47957,41.0851,-86.8729
75421,33.6191,-95.6735
49106,41.94,-86.56
25287,39.00397,-81.98903
20045,38.8949,-77.0279
14058,43.101,-78.1634
6888,41.1232,-73.3475
8752,39.8448,-74.0905
10473,40.8182,-73.8589
81410,38.8024,-108.004
77597,29.8639,-94.6883
59831,47.2465,-114.328
V3K 4Y7,49.24645,-122.85125
61283,41.5117,-89.81955
38301,35.61535,-88.98228
58008,46.2394,-96.9482
10576,41.2116,-73.5748
63005,38.65,-90.58
87045,35.3431,-108.115
87375,35.5256,-108.741
52049,42.86,-91.23
30071,33.9404,-84.2037
64832,37.3118,-94.561
95227,38.2132,-121.044
55359,45.0016,-93.7097
L1H 1A1,43.89709,-78.86579
92655,33.7453,-117.984
49066,42.036,-85.3498
27110,36.0919,-80.2228
29437,33.0988,-80.4223
92530,33.63863,-117.34393
51557,41.73332,-96.03279
28034,35.349,-81.1922
80742,40.762,-103.849
13626,43.8415,-75.7057
71326,31.828,-91.4836
88039,33.2809,-108.81645
48158,42.13632,-83.95326
45220,39.1477,-84.5204
2055,42.2403,-70.7626
62338,39.991,-91.2358
67837,37.5839,-100.598
26038,39.9634,-80.7073
73758,36.9555,-98.0093
94549,37.8992,-122.117
33163,25.9626,-80.1418
G6L 0A3,46.24525,-71.77889
65688,36.6396,-91.6893
85630,31.8934,-110.12
32951,27.9685,-80.5111
41005,38.97228,-84.78967
32934,28.1641,-80.7106
75706,32.4581,-95.3087
48326,42.6755,-83.2525
29406,32.9291,-80.0182
51201,43.1723,-95.8037
75244,32.9278,-96.85017
41722,37.3318,-83.1697
18201,40.93453,-75.99354
54978,44.786,-88.8786
80925,38.7421,-104.64
4105,43.7435,-70.2601
31055,31.998,-82.8855
27806,35.2948,-76.7649
L6E 1Y7,43.90653,-79.25075
85366,32.7256,-114.624
13123,43.2303,-75.7486
6082,41.9843,-72.5534
68971,40.21014,-99.29242
41339,37.54204,-83.03156
33032,25.46,-80.45
L6S 5Z4,43.75792,-79.70233
10500,13.72572,100.52486
27592,35.5718,-78.7112
H4S,45.49856,-73.74976
98368,47.99287,-122.866
32086,29.82737,-81.33443
78393,28.1946,-97.3573
97144,45.74,-123.327
56447,46.7604,-93.9009
75976,31.5133,-95.0104
10010,40.7386,-73.9826
85606,32.1116,-109.966
75224,32.7107,-96.8391
31790,31.6524,-83.5863
85546,32.7409,-109.426
20156,38.8283,-77.6248
8742,40.0839,-74.0496
10034,40.8677,-73.9207
67950,37.1775,-101.951
23409,37.8575,-75.6046
82329,42.0462,-106.194
12494,41.944,-74.2997
16661,40.8298,-78.441
83440,43.71352,-111.78274
96704,19.3333,-155.81
50140,40.6492,-93.957
35184,33.1201,-87.1387
670643,11.81621,75.55975
24343,36.76,-80.73
32202,30.32763,-81.65556
21038,45.88111,8.60179
70119,29.9762,-90.0878
55102,44.9324,-93.1221
72680,35.8397,-92.355
67578,37.9116,-98.5821
95135,37.30966,-121.78356
93642,37.3269,-119.017
25334,38.3501,-81.6278
35774,34.75286,-86.2311
77301,30.312,-95.4253
67140,37.0644,-97.4266
929,18.4008,-66.0262
47515,38.1675,-86.7159
63442,40.4641,-91.9711
37830,35.96,-84.29
61629,40.6917,-89.5894
25651,37.5492,-81.9773
96049,49.89453,10.87944
V5Z 2Z1,49.24176,-123.11262
87821,33.8594,-108.077
27929,36.4323,-75.989
16108,40.983,-80.3201
21050,39.5839,-76.36373
76118,32.82134,-97.20815
33689,27.9472,-82.4586
39360,31.9071,-88.71254
38468,35.1259,-87.3024
H3C 1V8,45.49238,-73.55745
93616,36.6551,-119.595
98328,46.83409,-122.31905
16938,41.533,-77.3132
99169,46.92722,-118.51098
48956,42.7325,-84.5583
45172,39.0728,-83.3869
60951,40.9016,-87.7422
50441,42.7313,-93.2025
8555,40.2184,-74.4737
75354,32.8608,-96.888
49341,43.12,-85.55
48851,42.9525,-84.9589
3233,43.4189,-71.9407
91031,34.1162,-118.15
89142,36.1441,-115.031
360 80,39.07421,21.82431
7974,40.6968,-74.4034
53045,43.0712,-88.152
3303,43.23,-71.56
6104,-31.945,115.927
40065,38.17781,-85.23084
1237,42.5714,-73.2564
49097,42.1149,-85.4789
93041,34.14778,-119.19511
65737,36.7124,-93.372
12533,41.562,-73.7865
23879,36.60569,-77.60779
B5A 1C8,43.83302,-66.12054
88565,31.768,-106.33
31648,30.7,-83.03
92020,32.7976,-116.972
64497,39.8913,-94.2622
84094,40.5705,-111.863
78227,29.4051,-98.6385
75045,32.9449,-96.6822
49269,42.296,-84.5843
14709,42.353,-77.9605
88580,31.768,-106.33
50369,41.5948,-93.7478
1011,42.2802,-72.999
20878,39.15474,-77.24052
39342,32.4267,-88.6523
27804,36.0106,-77.8517
RG1,51.45426,-0.97813
72183,34.6196,-92.2211
70769,30.3,-90.97
33428,26.3486,-80.2388
3605,43.2136,-72.1592
8028,39.7103,-75.10783
33064,26.27564,-80.08727
57751,43.8851,-103.429
72615,36.3156,-93.0085
60323,50.12707,8.66776
50858,41.25471,-94.28524
20138,38.6316,-77.6705
2842,41.5017,-71.2399
17568,39.9474,-76.2334
20115,38.84567,-77.87888
84652,39.00607,-111.86187
51037,42.7792,-95.6451
42252,37.2615,-86.4946
72099,34.88799,-92.11
50325,41.6083,-93.7732
34209,27.4943,-82.6333
79009,34.4768,-102.759
41502,37.4795,-82.5188
48636,44.5861,-84.2892
3234,43.218,-71.327
3246,43.567,-71.4823
72682,36.1171,-92.7603
72843,35.44861,-93.04639
37080,36.32245,-86.86532
36280,33.3575,-85.3468
45242,39.2437,-84.3529
55390,45.10901,-93.96124
92025,33.09,-116.94
64440,39.5754,-94.9374
43028,40.4079,-82.2975
13730,42.2584,-75.57
11590,40.756,-73.5739
S0C 1X0,49.81387,-103.7453
L3K 3G1,42.88652,-79.25086
18912,40.3238,-75.0605
40741,37.12,-84.08
V3A 3Y5,49.10418,-122.66035
47561,38.8517,-87.414
53002,43.4714,-88.3587
48817,43.014,-84.0414
76093,32.234,-97.3929
EH12 5PT,55.94343,-3.23945
43659,41.6477,-83.5383
13450,42.7097,-74.81
39205,32.3023,-90.1815
97222,45.4485,-122.629
81055,37.58973,-105.1825
95829,38.45941,-121.3034
43040,40.23,-83.37
M5A 3A2,43.65944,-79.36599
94974,37.939,-122.49
25271,38.7948,-81.6692
23874,36.6098,-77.0909
56649,48.61299,-93.34876
83713,43.61961,-116.33401
12848,43.1008,-73.5256
17611,40.079,-76.3794
49849,46.63151,-87.87318
1822 BW,52.65295,4.7933
60116,41.91,-88.13
15301,40.17,-80.24
44659,40.6957,-81.7025
99750,67.7576,-163.486
45692,39.09785,-82.61211
75604,32.5125,-94.8253
55581,45.2793,-93.8077
T1J 2B6,49.69349,-112.84184
54854,46.6424,-91.6799
34473,28.9999,-82.2248
93282,36.1416,-119.515
35015,33.5795,-86.6376
19143,39.9423,-75.2264
48048,42.71688,-82.82097
72429,35.511,-90.9308
62722,39.7972,-89.6539
98068,47.4076,-121.415
18956,40.2598,-75.0287
55421,45.0482,-93.24741
60162,41.8702,-87.899
10941,41.47181,-74.36461
80743,40.2153,-102.938
19508,40.2313,-75.8555
62987,37.6378,-88.7401
98684,45.6314,-122.516
73115,35.4425,-97.4422
53149,42.90362,-88.25231
B0T 1G0,44.03298,-64.71768
58102,46.87376,-96.7678
89883,40.87,-114.15
45742,39.2898,-81.7326
62044,39.3647,-90.2158
13163,43.0789,-75.7074
39556,30.4862,-89.4156
10538,40.9369,-73.7565
29836,33.099,-81.5248
25701,38.41925,-82.44515
73551,34.3629,-98.8885
53000,48.08281,-0.78156
23398,37.5176,-75.9329
646,18.4598,-66.2592
82007,41.09693,-104.80636
12193,42.5128,-74.0415
82325,41.2613,-106.70024
74445,35.6919,-95.8032
33587,27.9635,-82.2063
4093,43.6671,-70.5709
39282,32.2539,-90.25
33637,28.0472,-82.3607
33811,28.03169,-82.01481
12914,44.9388,-74.591
16319,41.28468,-79.57398
B0R 1H0,44.64565,-64.86093
19426,40.19447,-75.35288
77514,29.76,-94.67
82642,43.3284,-107.663
J0N,45.6519,-74.09017
49262,41.9613,-84.4668
98335,47.28204,-122.65235
20158,39.1399,-77.6597
19369,39.9819,-75.8914
10463,40.87714,-73.91268
85342,33.8631,-112.557
63377,39.08695,-91.07777
56470,46.93144,-94.96413
61865,40.321,-87.8442
48160,42.0828,-83.683
38118,35.065,-89.94083
95987,39.11,-122.27
2892,41.55671,-71.63014
31626,30.752,-83.8056
16865,40.74417,-77.90532
56594,46.5454,-96.5756
49002,42.24418,-85.55652
51016,42.47,-95.78
27409,36.0886,-79.9427
63755,37.44866,-89.63871
81019,37.94,-104.84
66008,39.702,-95.1774
29504,34.181,-79.7803
98364,47.8525,-122.569
4944,44.6859,-69.6332
73031,35.0335,-97.6295
53051,43.14,-88.12
49746,45.0604,-83.9921
49246,42.1196,-84.5098
30265,33.4176,-84.7076
10940,41.44,-74.42
2746,41.6606,-70.9358
49674,45.0557,-85.5888
B3T,44.47072,-63.78801
11423,40.72419,-73.76557
2120,42.3325,-71.0965
93475,35.0991,-120.612
32326,30.1758,-84.3754
54548,45.95611,-89.81611
96860,21.3611,-157.943
96780,19.8943,-155.233
17857,40.92092,-76.7633
16947,41.83591,-76.8019
41037,38.4197,-83.8256
19901,39.21845,-75.52604
62469,39.3911,-88.3444
T0G 1E0,55.43387,-116.4877
64422,39.85546,-94.43879
35594,33.9268,-87.7576
69033,40.5594,-101.661
20040,38.9663,-77.0279
68142,41.3581,-96.1175
23967,36.89348,-78.6975
34221,27.53587,-82.56121
77879,30.4401,-96.4985
35805,34.72849,-86.66111
11205,40.6988,-73.97559
82327,42.0236,-106.541
14710,42.1018,-79.4144
4605,44.6651,-68.3944
35551,34.17,-87.6059
63131,38.60089,-90.4329
28275,35.2283,-80.8441
33023,25.98687,-80.2154
78163,29.7881,-98.4616
99131,48.3324,-118.151
40815,36.81443,-83.25502
41531,37.5998,-82.2394
98281,48.9883,-123.058
59523,48.26944,-109.15267
63935,36.57682,-91.08969
12455,42.1471,-74.6599
13827,42.131,-76.2479
33083,26.1499,-80.2257
30645,33.8003,-83.5015
52548,41.0861,-92.5299
2238,42.3758,-71.1187
24113,36.6802,-79.8537
45874,40.7987,-84.6947
M5J 1A7,43.6388,-79.38059
61831,40.2174,-87.8066
98586,46.6035,-123.832
96052,40.8612,-122.831
24212,36.7084,-81.9688
43009,40.1612,-83.6387
M5E 1W2,43.6466,-79.37427
45388,40.33977,-84.49523
38068,45.88173,11.04057
36345,31.3604,-85.3205
67834,37.54,-99.63
1571,42.0567,-71.9306
97722,43.0116,-118.666
94978,37.9873,-122.588
35650,34.4578,-87.2911
17241,40.183,-77.4166
98595,46.8679,-124.102
58210,48.4129,-98.1225
B0N,45.00638,-64.01113
38271,36.4866,-89.1155
T1X 0K2,50.98954,-113.89893
95621,38.6956,-121.307
38079,36.3873,-89.4641
98933,46.40429,-120.60701
54434,45.1668,-90.8076
58458,46.42497,-98.33228
21102,39.6887,-76.8586
85320,33.9402,-113.239
33777,27.8541,-82.7563
84085,40.4786,-109.921
42352,37.517,-87.0795
40533,38.042,-84.5428
45871,40.5117,-84.2978
53952,43.78,-89.56
44044,41.2641,-82.0411
13460,42.6893,-75.4593
59054,46.5986,-107.872
76131,32.896,-97.362
44233,41.23,-81.73
44730,40.74589,-81.24622
77259,29.5768,-95.1406
77982,28.2231,-96.6507
45490,39.8963,-84.2198
12953,44.77515,-74.28795
99572,60.3367,-150.21
60081,42.4515,-88.2138
37367,35.77451,-85.0169
97389,44.5277,-123.094
2779,41.83169,-71.0286
88401,35.26422,-103.53302
683,18.0846,-67.0463
95962,39.32,-121.239
84332,41.6946,-111.82
84620,38.9218,-111.936
95468,38.9193,-123.542
37923,35.91142,-84.06131
45767,39.5286,-81.1317
92049,33.1951,-117.378
26578,39.4468,-80.1764
63501,40.19,-92.57
6511,41.3183,-72.9264
98643,46.2993,-123.616
75087,32.94151,-96.38137
81055,37.51,-105
1862,52.67494,4.70639
50125,41.41227,-93.65092
45741,39.07452,-82.32599
12227,42.688,-73.8468
3031,42.8705,-71.6074
15126,40.4791,-80.28788
7756,40.2121,-74.0079
77866,30.4686,-96.2025
54602,43.82,-91.23
62846,38.1529,-88.8742
53146,42.9899,-88.14618
44606,40.7315,-81.7998
91423,34.14865,-118.4307
94156,37.7895,-122.402
7840,40.92177,-74.81017
68822,41.64028,-99.63595
10178,52.52001,13.40495
47003,39.5678,-84.8166
57103,43.5437,-96.6938
70586,30.92547,-92.40541
V6Y 2E9,49.16659,-123.13357
V31 H0C1,52.44605,-9.48537
P0L 1K0,49.08669,-81.15814
45894,40.74255,-84.47579
37229,36.1623,-86.7844
72313,35.4594,-90.2211
55713,47.4951,-92.7779
80551,40.4777,-104.901
30511,34.4398,-83.5117
5341,42.9533,-72.7806
4043,43.3976,-70.5713
59802,46.8957,-114.011
95629,38.5179,-120.674
94803,37.9619,-122.283
25526,38.3842,-81.9872
93422,35.38995,-120.6093
44115,41.4924,-81.6712
76645,32.09654,-97.19418
2128,42.3844,-71.0178
A0C 1K0,48.20031,-53.80131
2351,42.11,-70.95
41096,38.6159,-83.8086
74155,36.0976,-95.8782
36037,31.91543,-86.60525
61371,41.4995,-89.0217
59240,48.8484,-106.249
E6C,46.12705,-66.60627
85072,33.4532,-112.012
43412,41.6275,-83.328
93436,34.50804,-120.22904
12742,41.7185,-74.7249
7002,40.66,-74.11
70646,30.1087,-92.92
M1P 4X4,43.774,-79.25401
78552,26.1844,-97.7832
18417,41.8126,-75.1829
4765,46.07338,-68.43416
96046,40.6177,-123.452
11815,40.7657,-73.5128
63868,36.7939,-89.6743
66941,39.69322,-98.4623
Y0B,60.48866,-133.29492
67111,37.67696,-97.94089
111 52,59.32898,18.06511
56386,46.0589,-93.4942
15401,39.89,-79.72
3041,42.8946,-71.2917
49950,47.38889,-88.2775
25932,37.7596,-81.2935
46394,41.6768,-87.5007
95360,37.2808,-121.243
76302,33.868,-98.4735
61471,40.6787,-90.8459
20270,38.9008,-77.0231
53094,43.1323,-88.726
4578,43.91856,-69.69744
29564,33.4624,-79.8349
84790,37.07388,-113.56128
28092,35.4637,-81.20782
15656,40.669,-79.6041
77019,29.753,-95.4128
67022,37.0967,-97.6589
30060,33.9252,-84.5422
11958,41.0414,-72.4674
50659,43.0559,-92.3113
24612,37.0954,-81.8288
D01 E0V8,53.34854,-6.26562
92618,33.6828,-117.725
4747,46.0051,-68.2487
4930,45.0196,-69.2829
98569,47.07983,-124.16831
5037,43.4593,-72.4919
62694,39.6195,-90.4337
60602,41.8832,-87.6295
54665,43.55,-90.88
98392,47.73244,-122.53033
N9Y 1H1,42.03787,-82.73964
96051,41.0031,-122.359
54927,44.1015,-88.6512
7601,40.88593,-74.04347
55406,44.93748,-93.201
17048,40.6198,-76.7286
54180,44.3324,-88.1692
67839,38.4812,-100.394
66514,39.1833,-96.8897
79836,31.59,-106.22
65546,36.9869,-91.5753
96739,19.6485,-155.999
33340,26.1438,-80.1741
78016,29.1707,-98.9599
63348,38.81,-90.96
57004,43.07,-96.78
15492,40.1234,-79.7732
77435,29.39913,-96.0769
77234,29.6206,-95.1893
63465,40.58254,-91.6985
72747,36.3766,-94.5782
53027,43.25861,-88.37065
70549,30.1044,-92.7304
8094,39.69317,-74.94267
48239,42.36099,-83.30971
62765,39.8017,-89.6432
36275,33.9728,-85.5537
17256,39.7778,-77.6688
85648,31.5,-111.06
3860,44.0406,-71.0915
98148,47.46544,-122.33427
21212,39.37669,-76.60889
4530,43.8797,-69.8408
68801,40.9628,-98.2869
V5G 4G3,49.25578,-123.00523
17257,40.04,-77.52
48226,42.3314,-83.0503
49418,42.9,-85.75
95679,38.8805,-122.329
71263,32.8667,-91.4273
36541,30.4944,-88.3433
29646,34.19,-82.15
31773,30.9639,-84.0288
60018,42.004,-87.8954
64771,37.7439,-94.4899
57315,43.0844,-97.9915
81089,37.62,-104.77
30126,33.81,-84.56
40955,36.7353,-83.7966
12448,42.0719,-74.2078
E4H 4X7,45.58532,-64.97237
32459,30.3512,-86.1547
61431,40.6042,-90.2816
98589,46.82457,-122.74058
16049,41.05478,-79.72672
67478,39.3497,-97.9855
76247,33.0708,-97.3178
95407,38.39,-122.75
54813,45.645,-92.0592
4681,44.1827,-68.6747
45388,40.3288,-84.4781
12470,42.2765,-74.0157
73441,33.952,-97.4591
56547,46.8905,-96.5417
34476,29.0737,-82.2005
70772,30.4442,-91.4591
59261,48.6372,-107.451
48089,42.4702,-82.9953
33337,26.1121,-80.275
20228,38.8856,-77.0314
27949,36.15855,-75.74172
83860,48.2013,-116.69242
54016,44.97,-92.73
89005,36.01607,-114.73773
82401,43.85996,-108.16065
2543,41.47927,-70.81198
C1C 0H5,46.31598,-63.09751
71835,33.6693,-93.4
IP13 9NY,52.23358,1.38819
41071,39.09145,-84.49578
44970-000,-11.64164,-42.01125
70183,29.9659,-90.0646
58061,46.2394,-96.8234
78006,29.8239,-98.758
41622,37.5322,-82.8347
19423,40.2125,-75.3687
7514,40.9261,-74.145
37098,35.84812,-87.29807
52040,42.55499,-91.21319
14839,42.1466,-77.6407
41222,37.77621,-82.85461
J0X,45.69044,-76.56649
95366,37.7514,-121.148
27588,35.9798,-78.5102
30258,33.0012,-84.4672
R1A,50.14353,-96.87543
1718,52.71397,4.93279
69336,41.66,-103.09
15636,40.3834,-79.6667
45680,38.4073,-82.53571
45786,39.57257,-81.67263
68940,40.5251,-99.2414
32506,30.3948,-87.3545
35748,34.7,-86.37
55924,44.0662,-92.9853
44010,41.75,-80.85
21044,39.2119,-76.8793
46217,39.6616,-86.1853
22736,38.3942,-77.6931
17563,39.77498,-76.18031
43015,40.29,-83.08
95075,36.7811,-121.258
99712,60.75748,-148.36998
43526,41.35392,-84.70946
7413 VG,52.26057,6.16225
62346,40.1475,-91.0019
45743,39.09813,-81.86319
21742,39.64232,-77.67805
38824,34.5,-88.63
80515,40.4695,-105.33
44099,41.5537,-80.9667
71417,31.503,-92.6476
L4L 3R5,43.77762,-79.62206
3152,-37.84577,145.24299
H4C 2H3,45.48378,-73.57961
18413,41.6487,-75.5994
72315,35.93,-89.92
95134,37.4307,-121.945
56701,48.15889,-96.19417
8629,40.2204,-74.7306
74726,34.01,-96.14
4981,44.532,-68.8613
54001,45.3559,-92.3527
4606,44.5797,-67.6973
97834,44.9556,-117.088
87828,34.0879,-106.83
T0B 1N0,52.65309,-111.88231
71295,32.26209,-91.57818
35051,33.2034,-86.6365
96769,21.8397,-160.071
40464,37.5649,-84.9436
24540,36.75458,-79.39975
57748,44.534,-102.24
M4G,43.70906,-79.36345
25723,38.4236,-82.4399
N0L 1M0,42.81753,-81.7639
28705,36.0525,-82.1933
20751,38.8053,-76.5699
67042,37.81752,-96.71614
84034,40.0375,-113.984
H3C 4M8,45.50095,-73.56027
59501,48.7104,-109.792
92202,33.7206,-116.214
30012,33.66,-84.01
30631,33.5661,-82.8788
5491,44.18136,-73.18827
38053,35.27314,-89.98231
8628,40.22,-74.76
99571,55.6841,-161.237
82229,42.8835,-105.037
92679,33.6153,-117.532
11794,40.9145,-73.1225
98802,47.4725,-120.222
95445,38.8361,-123.43
63334,39.19977,-91.17459
53820,42.7024,-90.7091
87412,36.6079,-107.735
59314,45.286,-105.316
7064,40.56538,-74.26042
75265,32.7441,-97.002
79029,35.8084,-101.958
26025,28.70295,-100.5242
19895,39.743,-75.549
56527,46.4123,-95.2829
83343,42.7538,-113.49028
49664,44.8628,-85.8881
76227,33.23183,-97.00229
8005,39.76459,-74.29285
17356,39.91316,-76.63136
56041,44.1533,-94.4919
31046,33.1232,-83.8305
J0G,46.06954,-72.80936
84330,41.8796,-112.144
14011,42.8317,-78.2848
92519,33.9957,-117.413
78541,26.46563,-98.2213
46526,41.5799,-85.8299
18464,41.43086,-75.18023
H2P 2M3,45.54011,-73.63598
47042,39.072,-85.2519
50574,42.68886,-94.63748
24646,37.1238,-82.0355
62863,38.42265,-87.81567
89513,39.5045,-119.859
23803,37.21598,-77.47637
78851,30.225,-102.077
55318,44.8087,-93.6418
35957,34.1534,-86.1537
61433,40.6259,-90.1869
63028,38.1363,-90.407
75102,32.0986,-96.6266
95463,39.1715,-123.512
22938,37.8571,-78.7594
32960,27.6445,-80.4048
91129,34.1447,-118.157
29486,33.11086,-80.11163
50125,41.22722,-93.54855
25339,38.3516,-81.63
57538,43.0813,-99.2364
12078,43.1204,-74.3629
62446,38.4926,-88.2266
2420,42.4571,-71.2166
E4N 1K1,46.23176,-64.26777
P0L,49.1,-80.85
46899,40.9965,-85.2372
60487,41.60083,-87.83533
44825,40.9549,-82.9416
K0E,44.72955,-75.64251
17366,39.94038,-76.52469
N0P 1M0,42.58956,-82.18331
41073,39.1006,-84.477
13077,42.66029,-76.15519
51343,43.0158,-95.03749
29665,34.725,-82.9103
71351,31.175,-91.9985
81130,37.669,-106.924
66779,37.7681,-94.9943
93206,35.4284,-119.488
18706,41.212,-75.93311
67147,37.83,-97.37
71295,32.16321,-91.72068
31824,32.0818,-84.5456
76686,31.7859,-96.5412
53824,42.5237,-90.5395
44481,41.1795,-80.876
94914,37.9476,-122.538
17403,39.9503,-76.7105
60303,41.8851,-87.7847
99664,60.63333,-148.90278
68728,42.375,-96.9623
89412,41.59212,-119.86049
78141,28.8981,-97.5584
76804,31.6068,-99.0193
99756,64.96694,-150.45972
71164,32.5056,-93.7438
55436,44.9043,-93.375
56119,43.71417,-95.54073
32621,29.45556,-82.59431
54983,44.3162,-88.9505
21501,39.6509,-78.757
88011,32.2687,-106.626
99103,47.7266,-118.884
V0C 1K0,56.1566,-120.00981
M4B,43.7064,-79.30994
89049,38.19049,-116.37005
93428,35.50858,-121.02269
11096,40.6204,-73.762
73720,36.1918,-97.8745
85638,31.7487,-110.024
61422,40.5634,-90.5034
74441,35.9362,-95.1659
33761,28.03195,-82.73134
60197,41.9127,-88.1347
98294,47.8928,-121.754
35234,33.5402,-86.8021
8016,40.07,-74.85
D12 HE95,53.3302,-6.31057
54304,44.48221,-88.0701
61021,41.8967,-89.41177
72628,35.8413,-93.3507
60962,40.61281,-88.18338
15683,40.1,-79.58
5656,44.6472,-72.6854
31533,31.5517,-82.8101
23840,37.0345,-77.6388
41015,39.0535,-84.50939
922,18.4076,-66.0925
98247,48.94206,-122.3421
27830,35.5277,-77.996
8012,39.79338,-75.04943
28683,36.3626,-80.9393
14261,43.0031,-78.782
27284,36.11248,-80.01511
17347,40.06,-76.7
3048,42.74318,-71.76889
46733,40.86778,-84.94444
32718,28.6634,-81.3235
X1A 2G4,62.44693,-114.39261
8804,40.65,-75.08
28557,34.73516,-76.80271
56685,48.2424,-94.5307
61760,40.8848,-89.0396
62360,39.81,-91.24
42304,37.7535,-87.1497
3816 TN,52.15107,5.41206
97005,45.50146,-122.82378
10151,40.7644,-73.9754
55313,45.193,-93.8295
7420,41.0302,-74.29626
87103,35.2109,-106.632
36038-440,-21.79195,-43.38754
55790,47.7992,-92.3042
50603,43.16358,-92.49546
75644,32.7353,-94.9492
